,MedInc
10315,5.2227
7572,2.2125
19480,3.5395
15495,5.1814
3700,4.1445
11722,4.962
12137,4.189
3872,3.9886
9474,2.3906
5451,5.6428
13829,3.071
13827,3.205
11878,2.7054
13199,2.5536
4887,2.0703
10755,4.2222
4269,1.705
4255,3.9044
14690,4.7188
7673,3.2188
5446,4.1083
2975,5.0012
15199,5.149
20042,4.0833
8172,5.3701
11461,3.4899
2460,3.2083
1174,1.4833
15035,3.4773
16132,3.1653
1524,7.0895
15135,4.0625
8981,3.2708
2618,2.7639
17935,3.3333
1497,6.8145
17546,2.4306
1912,4.975
15689,5.8543
2536,1.832
20391,5.5402
6325,4.1328
6139,3.7736
17331,5.1909
8297,3.5214
9942,1.8942
5026,2.8274
7629,3.8633
610,4.8036
840,5.3226
3770,3.4208
11286,4.4667
10154,9.0055
14994,4.0813
7022,3.1607
13601,3.9018
954,5.1406
633,4.0202
16676,3.0938
7140,1.8906
6157,2.2679
16773,4.2421
11224,3.256
15281,4.027
16809,3.2833
14885,2.6146
8871,4.1411
9495,3.1563
7439,2.3882
11992,3.6691
11880,3.145
11537,2.925
6010,1.9583
14750,3.0284
20601,1.5694
14557,8.4355
19830,3.017
1674,2.3103
10964,3.3472
6033,3.8438
18099,5.7528
14026,2.6518
7719,3.8427
19951,3.1944
17681,2.3715
10482,7.5177
19401,2.8565
12642,1.7692
3222,2.3256
4368,2.978
8221,1.7
6496,4.6467
15030,3.4659
3852,3.8081
5911,2.3724
8944,2.9167
18658,4.2006
5011,2.0217
18121,6.6766
14060,2.4394
2631,2.5179
19844,2.0
15330,1.6402
7079,3.9543
5075,2.3977
8682,3.6988
2979,3.8117
7946,5.0
3524,7.8193
9250,4.8187
17772,3.0466
10949,2.6635
6253,3.4115
12421,1.7805
19889,1.6829
9332,5.5789
5488,4.5673
1580,8.4352
1903,5.0718
12562,3.0521
6179,4.2986
14629,3.0481
11768,3.6455
17064,2.2746
3437,3.4519
6134,2.25
700,6.5
1528,5.5636
939,3.7364
14342,3.7039
3282,1.625
8151,3.7031
2687,5.4349
9212,2.9306
17774,4.0452
5368,10.4519
6422,3.2841
17996,3.2287
16580,2.1424
208,1.6198
4111,10.5575
7027,3.425
6503,2.4914
17918,3.5491
1702,3.5353
1869,1.7245
13160,3.0912
2786,3.0817
7663,3.7083
5224,1.1384
5301,2.2444
2970,7.1837
18479,5.6205
4004,4.9102
16558,2.5156
10653,4.8488
11061,3.7454
7967,3.1215
11317,2.6618
7347,2.9375
1993,2.2206
12157,2.375
15972,3.495
6319,3.8319
2031,1.3343
1018,6.0797
13541,3.2292
4869,1.8539
17023,8.4693
17570,4.8519
19790,2.2115
2014,1.25
15499,3.9464
4471,2.2348
11042,9.9055
2167,2.8359
7859,5.0395
10179,4.2937
11854,2.2717
4627,2.3105
3825,2.5562
18406,5.2166
19118,3.45
853,4.6786
4247,6.6739
14311,1.7642
14717,8.7604
13736,5.9915
9640,2.5363
3785,3.7312
2436,2.8287
11340,4.2219
5068,1.9556
5013,1.9631
19300,2.462
9438,2.5551
18028,4.675
16984,5.5184
20462,5.8578
8572,8.468
791,5.7309
17936,4.2656
19897,1.5464
15720,3.7159
5501,4.3281
18298,10.3894
4665,2.2684
300,1.9479
16144,4.0652
8483,5.3292
6079,6.4667
4394,2.9423
5493,10.0
20,1.3578
18643,3.1914
10181,4.53
7018,4.1389
15324,5.1733
18971,3.6335
16963,4.75
2698,1.9939
9282,4.6463
20384,5.9224
13147,3.3398
5648,2.2188
11976,4.5625
8688,4.6406
6412,6.5784
13447,2.5181
4562,1.4886
10714,3.7857
16650,5.156000000000001
16764,5.2811
3328,1.9906
5237,1.2679
11678,5.2548
14862,2.6296
11885,1.1194
2954,1.9125
15561,4.7022
15174,5.09
14219,5.4863
12089,5.1045
14771,2.25
10185,4.285
15289,3.9205
19518,1.0217
4723,2.9883
609,3.5295
15314,1.5625
1844,6.5576
18116,6.359
7368,3.0313
879,3.8179
3865,4.3333
5528,6.8197
10275,3.4856
2769,1.4688
424,5.7979
11205,3.0288
15024,4.0549
16041,2.5333
10290,6.2185
10116,4.225
7308,2.4596
14399,2.4672
7277,1.3963
13527,1.875
16209,2.375
13585,2.6
13764,4.9688
4362,5.7524
8080,4.6364
6914,5.2851
7888,6.5901
15287,2.7717
5556,4.1471
15041,2.1638
15634,1.8295
18415,5.0186
8074,3.7895
15340,3.0704
8825,2.0205
10830,5.5
18276,7.3561
8499,4.2171
3399,4.4875
14031,2.2578
16071,3.9205
11120,4.9306
15711,4.0882
10626,8.1111
16786,5.5845
8355,5.4359
3915,3.8516
16609,3.7303
10336,7.1193
19267,3.5845
3778,3.3545
17107,15.0001
3008,2.7659
17216,3.5213
11189,4.3583
5865,2.8125
6221,5.184
13021,4.8542
13750,6.746
16171,15.0001
2336,4.4356
16545,3.5595
19838,1.625
17457,6.2685
3257,3.125
17521,5.2831
15329,2.765
13234,6.9418
15164,3.7784
1448,4.0507
15988,3.3239
5052,1.7945
3293,2.3558
19230,3.7617
3074,1.7813
18494,2.9417
1931,5.3344
8702,4.3859
8935,3.2609
13434,2.4735
6050,3.4609
2263,2.0324
10489,2.1935
16451,4.0625
16000,4.0846
4443,1.9881
16085,3.9219
17361,5.062
12151,4.5881
16540,2.5025
15966,3.5536
17810,6.1504
18380,9.1974
2128,2.1653
5930,4.4722
7208,2.3462
11897,7.2519
16896,4.0987
2318,2.5904
3009,2.35
833,3.5
4100,3.7986
3149,3.6949
4749,2.6654
3906,5.0796
15150,3.1607
2634,2.5804
15530,3.1467
20108,2.3056
12816,3.1944
15731,3.3882
2761,1.7292
19127,4.0729
20560,4.0556
15596,2.919
17235,4.9757
15016,2.3393
12505,2.8542
19321,3.2315
9460,3.0433
11486,4.2875
19236,3.858
3213,3.0846
14013,2.5288
14972,3.7647
3327,3.4514
14392,2.9896
1814,3.6417
10392,5.5545
19764,1.4923
4585,1.4904
15935,4.0642
3733,2.8021
14225,3.16
5581,2.9619
2274,3.069
10598,7.9887
3455,5.1668
8928,3.0369
14,1.9167
12880,3.6937
12988,4.4489
19516,1.3036
2838,2.8295
1091,2.0288
14995,3.2717
14590,5.3538
17265,4.375
11048,6.0705
10815,6.0
1592,6.5095
4389,2.0214
6048,3.7454
8905,3.3889
18359,7.5794
16756,3.049
3242,2.2169
5637,4.2308
5489,6.0672
4901,1.3287
549,3.2685
17751,3.6765
19437,2.48
16362,2.6495
1481,3.6964
3477,7.5078
16555,3.1429
17179,5.9919
8689,4.2614
9889,3.3542
7325,2.152
970,6.5285
11283,2.0677
10776,4.4135
15741,2.4414
949,4.4697
15873,3.2964
11152,4.2679
18863,3.0962
9113,4.7097
5260,15.0
16657,3.7337
14775,3.9698
1772,2.7714
7090,5.2305
6842,1.1875
13882,3.3368
11161,2.4609
10425,7.6012
7407,1.9028
15084,3.369
8446,5.6482
16237,2.5043
6939,3.6875
16597,3.8158
18951,3.815
18733,2.125
1555,5.5921
6534,2.6579
17274,2.8042
6593,9.0702
14926,5.551
19190,2.9107
522,5.2915
17922,4.5625
3003,2.1006
20250,3.2847
10770,3.6042
20482,5.4459
14312,1.6023
4201,2.2167
18695,1.5972
8929,4.4
16268,1.9187
2520,1.9375
1193,2.1776
11527,2.1944
4867,2.1806
4893,2.3304
9589,3.6742
18795,1.8816
5941,3.3654
14314,2.1875
7798,4.2083
13099,4.5604
16060,4.3977
11748,5.07
145,5.2402
12427,3.8846
3272,1.939
13987,2.3373
12538,3.0033
13028,3.0533
15441,2.7019
6785,8.058
13281,3.3482
76,2.4464
17206,2.5694
7499,2.5363
9886,1.0096
14275,0.8991
18209,4.3351
12229,2.0714
1142,2.3958
17588,3.6053
15585,3.0089
5200,1.1051
20285,4.2137
11399,6.8645
13078,2.9896
17122,5.0893
14187,3.8194
14442,4.2296
3893,3.7313
15231,13.6623
9424,4.3194
17780,5.1082
13832,5.086
2341,5.0253
11536,1.7208
9961,5.815
16039,4.1939
16517,2.7443
20392,6.0145
3574,3.0926
2465,2.7321
7178,3.3333
4795,1.89
7968,2.6465
5993,3.2566
14068,2.1597
18712,2.3289
17000,5.6683
3688,2.2679
18743,2.5592
15353,2.8558
17422,3.8512
15570,5.0278
5934,4.6937
1245,3.2625
2386,2.3359
18560,3.8269
11814,1.8238
18906,4.0515
12334,4.0417
16292,2.875
4241,2.3974
1779,2.8967
19859,2.0227
19723,1.7417
3441,4.2538
5626,3.2115
20203,3.8162
10549,3.7147
20254,3.9063
461,1.1859
12533,1.0114
4679,6.2223
2636,2.0938
7046,4.615
7332,2.2122
6382,5.9582
13027,4.05
2381,3.2917
12585,4.6923
8726,4.7308
4115,4.0439
20204,3.8889
4165,2.1793
16761,4.6771
7432,4.0441
128,7.5544
997,4.7361
13010,5.2177
7006,3.2093
20333,6.6246
2110,2.5111
13328,3.625
12492,1.8512
3844,2.0192
1781,3.0862
10111,5.1084
17011,5.1207
1742,2.5164
18669,2.6875
5605,2.0
6015,3.7933
3831,3.1118
220,3.0682
17749,4.0929
10538,6.3579
5065,1.9375
14019,3.06
12393,2.2208
5307,4.4674
15793,1.3365
16623,2.7266
16471,3.2993
19874,1.4729
6418,2.5417
11049,3.4234
12111,2.275
7361,2.3175
20577,2.5478
13935,3.5625
7364,1.8897
1582,10.7372
5348,5.0151
13424,4.7909
20248,8.0
15562,6.7957
1070,1.7284
3498,3.705
1223,2.0417
7741,2.7875
17518,2.8042
5480,2.9722
9639,4.1779
10437,3.1029
7994,4.1439
14547,6.7694
4888,1.5603
19242,2.4922
1637,10.3416
466,3.5625
11027,3.8681
10864,3.5551
6440,4.4236
674,2.3869
6561,6.1824
8449,2.7813
6493,2.6071
19041,3.3036
11270,3.5313
9061,2.5902
9419,3.8068
16510,3.4426
18385,6.8333
18943,3.676
14007,8.603
20425,6.8075
4943,2.1382
16428,3.5
12624,3.6196
20085,3.0729
10487,4.245
16319,2.5
10054,3.2
12631,3.3689
2894,1.7292
18996,2.7051
19288,3.9688
6679,4.5461
5672,4.7216
7088,5.0077
8403,2.3675
9215,2.6694
235,2.3036
2589,2.0657
17085,2.92
4744,2.5658
13627,1.8022
1920,2.8562
18472,2.4821
8767,3.7778
4003,4.0
1113,1.4048
648,6.5095
2903,2.0455
13307,4.4946
13966,3.5104
11418,4.725
8956,4.7612
20276,5.035
1221,2.1382
12291,1.4240000000000002
592,5.2131
10308,7.8537
16737,2.4113
9147,5.9263
14576,2.8472
16253,2.5625
9432,3.4609
270,3.875
109,3.9063
2478,1.5086
17738,6.4664
4153,4.0625
1063,3.9
10210,5.3986
18811,2.2337
11458,4.7245
2118,3.9514
4794,3.5357
6211,4.5179
12136,3.5781
11716,5.5456
4053,3.7125
9993,3.6563
9544,2.2813
6223,3.9375
15901,4.7031
5716,3.399
17222,5.3184
6169,4.4625
13177,8.4411
19263,3.1797
6979,6.148
3748,2.7379
10429,3.3967
15635,0.8836
14333,1.9597
13040,3.1161
10715,2.2262
11168,4.1167
12928,3.5852
16252,1.962
6851,2.4348
7793,3.1917
2656,1.9417
12272,4.7356
512,12.2138
18072,5.7295
8100,2.7308
12697,3.8672
20227,3.9063
3454,5.2987
11111,3.5329
3954,6.9223
4299,2.0467
2377,2.2448
10240,3.0214
6597,1.8932
15412,4.6187
10204,2.315
18292,4.9519
524,3.3214
5000,1.7159
20409,4.125
15323,2.7386
10939,4.0769
9349,4.6944
4984,3.05
7750,4.3194
15968,3.0469
9174,3.6625
15419,3.5
19446,3.8065
18636,5.9039
1123,3.1061
4831,1.767
3654,2.425
6577,8.3695
1698,5.1046
17945,4.7604
1748,3.375
1500,5.6292
12512,1.4889
6704,3.2643
14380,2.6962
5394,2.6402
13732,2.5143
9919,5.0877
6055,6.3875
16427,4.3553
55,1.4113
11023,4.0484
5738,9.5823
10697,3.1779
3478,6.3911
4386,2.4375
18760,3.8323
10861,4.9153
10727,12.3411
12811,3.9615
13615,2.1375
7788,5.1104
10788,2.8553
2217,6.9903
8768,10.5045
4618,3.425
4099,3.5714
20602,1.5085
1317,5.5
1750,2.5769
9611,1.0955
15344,2.675
1081,1.5481
17313,3.7958
10738,5.1048
3858,11.2093
19832,1.5223
5152,1.6898
13250,4.2969
3227,1.3569
1974,2.5042
3093,1.6236
3742,2.4167
18151,3.6991
7817,3.2069
6107,4.2019
14210,5.0827
2901,0.8054
10000,4.2031
18668,4.8693
3999,6.8482
11935,3.5865
14648,2.4397
18000,3.3922
15816,2.0329
14339,2.4069
8705,5.269
18022,6.1648
2885,1.625
10896,2.4539
14705,6.7927
16351,4.1719
11344,3.3629
16450,4.119
2349,6.011
12349,3.6667
8385,4.4038
8598,4.7404
4809,1.3444
9578,1.8939
19510,1.564
9290,3.4432
12681,1.9044
1332,5.3098
4976,2.1607
2578,3.2216
3699,2.8917
17722,5.6345
20092,3.1076
15095,3.1106
3346,2.5
10236,3.055
9480,1.5625
1752,2.1991
584,5.4639
9673,2.35
16806,3.0052
9067,4.1719
6058,5.0111
6865,2.5321
4504,1.7054
9972,1.9441
19521,1.8162
7094,5.979
1283,2.2361
7343,2.1731
18294,7.6229
11532,1.7675
13806,2.3077
20005,2.0586
15648,3.3681
19328,3.5085
19922,3.8235
2440,2.5556
1124,1.7875
15599,1.4648
5014,1.95
16122,3.7887
4877,2.1944
1177,1.3289
2205,5.5405
15591,3.3214
14973,2.1362
13284,1.7806
7021,3.4083
7071,5.3016
15875,2.4531
11968,1.9052
19450,3.7857
18356,10.4277
9587,3.4559
10671,10.3893
19370,5.6445
3274,3.2216
11254,4.1667
11213,2.5625
9813,3.1543
8488,2.6312
978,7.0691
546,4.1667
12523,1.7328
19594,4.5625
17373,4.8155
19250,4.551
16212,3.1845
13908,3.2723
20507,1.6647
12919,5.2081
6737,5.9546
13041,6.2503
92,0.75
4812,2.6154
1854,1.6654
19535,3.0577
2645,2.1354
13729,3.1801
12516,3.125
6603,3.5887
11383,8.289
20116,2.4922
4701,3.1766
15984,3.2679
5505,4.4228
2583,1.1576
19560,1.2857
15130,3.6898
16326,4.2589
16516,2.995
15922,3.6694
7886,5.7619
1100,2.7143
2548,1.4668
13973,2.5147
9275,3.4705
18092,7.8528
16275,2.0833
13218,5.7338
15690,5.3124
12651,1.6521
17266,4.1842
20550,2.8864
17977,3.9187
8998,5.8993
6331,5.0142
2613,2.6847
12728,3.875
4197,2.8889
7664,2.8837
3476,8.1248
9703,1.6071
20489,4.0568
3567,3.4091
887,2.9074
14615,2.5682
12900,2.7181
6623,3.9688
9334,4.2011
10767,7.1148
14594,3.9265
15006,2.875
13543,3.9231
205,2.0375
16522,5.193
19847,2.1205
4192,2.2843
20238,4.6667
5802,1.8929
11819,5.0126
13212,4.625
12704,3.089
16989,7.2477
5497,3.1910000000000003
14867,1.6321
10047,3.3009
3348,1.6833
12594,3.125
7674,4.6976
604,3.3021
14696,4.0982
4277,1.8214
3504,4.8359
7829,4.0313
3671,5.35
13044,3.6645
17748,4.3365
18142,6.6087
12309,2.8071
2393,4.1563
13761,4.0556
4286,2.2311
12381,3.3162
15726,4.1319
2137,2.6767
10221,1.9127
16887,6.4865
9897,2.8409
18347,11.0492
2200,6.7181
2770,0.922
19062,3.4031
2147,2.5434
17753,3.4509
5854,4.2396
1836,3.4091
5818,2.125
16647,4.2411
9188,4.1932
15854,5.0602
4070,10.3599
13977,4.8958
3907,4.0
6998,3.8214
4668,1.9323
20080,3.6875
2045,1.4007
13910,4.1458
2890,1.1875
10963,6.9737
5450,2.7058
15204,7.5604
5246,9.7449
7162,1.625
3303,2.0577
9068,3.5625
19233,4.75
13423,5.246
19938,2.125
277,2.9514
16003,3.0804
5215,1.1434
19404,2.4211
3230,1.8839
11385,7.3719
12338,1.9167
20450,5.2206
14404,2.45
804,3.8036
18544,1.6923
17441,4.7875
17640,5.0714
2242,2.3667
1539,4.6424
9814,3.725
3672,5.5920000000000005
18701,3.2639
11639,5.7018
5944,4.0023
19814,1.6722
9170,5.4284
16802,4.7361
19615,2.8558
18277,9.8144
12556,1.186
14811,5.1249
15563,4.2813
7597,2.1838
10897,2.4211
17284,5.5959
8206,2.4
9521,1.375
2133,2.6932
9808,7.1198
5458,2.3542
18293,6.3967
4432,2.4375
3055,1.4619
15260,3.5313
7955,1.9903
20372,5.1033
15436,3.6375
3553,7.3252
16378,2.5437
10837,7.4056
3633,4.5375
18280,10.1007
18589,5.2101
14808,3.2121
3468,3.0
1834,3.6321
3408,5.76
3686,3.7143
12474,2.6976
4086,3.2388
2306,5.0635
7003,4.0379
15664,4.2857
19422,3.3036
12639,1.7714
16276,1.4583
20639,2.3886
4613,2.3567
3597,4.8164
12953,3.7813
10635,7.1069
15129,2.5365
4178,2.5213
14643,4.4097
10780,3.9306
423,6.2425
19170,6.5261
20562,2.8351
3611,4.0208
10952,0.971
17133,5.6407
9169,4.0579
4050,10.4399
7063,4.3542
11371,4.8611
15782,2.5742
6605,4.0985
5136,1.5962
4770,1.9
299,2.4333
9967,3.5506
15452,5.5956
6459,4.8017
49,1.775
8398,2.875
4459,4.875
20332,5.4298
10102,4.1321
20346,3.1446
6670,4.2065
13495,2.9844
17448,3.7917
12980,2.1009
9353,6.1444
784,5.2312
6787,2.8062
18341,12.5902
16751,3.65
543,2.5139
17052,5.0863
18804,2.2993
16320,3.9615
6004,2.8661
3728,3.8906
10733,6.6265
14986,3.5096
12536,2.8417
3059,2.6066
6052,2.8347
20171,4.69
11275,3.9479
10166,9.9071
9206,3.625
10318,10.5981
12743,4.7283
18464,4.2039
2920,1.7213
19995,1.0349
20569,4.1997
7713,4.0
18473,5.2951
15519,3.4764
20124,2.4167
10673,15.0001
10543,2.8192
18200,4.0068
10621,4.1652
19496,3.2632
16488,3.7687
3359,1.5066
2841,2.8393
1520,6.195
3248,2.0221
12542,2.5639
3627,4.095
7322,2.8427
1990,1.7011
1045,2.3125
14859,1.9241
11009,8.2653
13037,2.3333
8316,3.3906
5229,2.0769
16978,5.033
3602,5.0325
8504,4.0536
11251,2.8625
8442,4.74
8134,3.2794
16696,2.0292
6926,3.4861
29,1.6875
1151,1.5771
5574,1.9049
985,5.6417
6630,2.2765
18207,3.4028
3685,4.2875
14288,3.4151
1214,2.6528
7862,3.9038
8585,8.1596
12695,1.7451
19816,1.8429
4817,2.4359
1264,5.1041
4630,2.3674
13189,2.5972
10612,8.735
16644,6.3144
12503,3.1827
1936,5.584
2042,3.5128
14267,1.5933
19821,3.1719
7510,4.4659
3592,2.3111
3944,5.6356
10301,4.6315
103,2.5795
2942,1.7197
1066,1.5633
10217,2.9076
7161,2.4167
14381,2.9904
13837,3.8194
3038,2.9453
20473,5.4038
11860,1.625
14639,3.3713
15325,5.276
13132,4.0516
7382,1.7708
9935,3.6389
15119,2.5388
6654,2.8631
17056,7.1621
6769,3.9485
18647,2.8941
7863,2.9375
8440,3.8
11012,4.1151
14738,4.2679
17619,5.1104
14998,3.5529
4643,1.7896
18557,3.1312
12841,3.9914
769,4.7143
2021,1.2404
19094,4.725
9946,4.825
16967,4.163
9406,4.4583
18224,5.1408
15092,2.6429
20155,5.75
16284,2.1591
915,4.5317
20629,2.0943
9957,4.7833
2673,2.2969
291,4.7708
6389,9.8098
15141,2.7069
10529,4.6336
6351,5.4110000000000005
3806,2.1888
12612,3.5737
11432,7.5699
5764,2.9
1860,2.1336
20493,6.0783
15118,3.4286
8507,2.8445
909,4.9167
12183,2.1667
12909,3.0972
9324,3.6863
15422,4.2054
7058,3.4907
9991,2.5887
12024,1.7059
12167,4.0717
18670,4.8953
17841,3.3884
4221,2.7348
19197,3.9191
20057,1.7572
11185,5.0599
12125,3.2705
19379,3.5959
6870,2.9764
7409,2.8
6208,5.6406
18095,5.3167
5124,1.5521
2397,5.1314
17950,5.3873
652,3.1103
4983,2.0958
4892,1.2396
15823,2.2328
10888,4.6483
20555,3.1875
11200,1.119
4934,1.852
3333,1.8417
8854,15.0001
4645,1.6725
4208,3.1691
17277,3.3776
9797,4.174
7121,4.7861
9791,3.2375
737,3.1734
7120,5.1155
12069,4.2386
9839,4.3
4034,7.1322
5737,3.3333
20141,2.7951
7983,4.0658
5976,3.75
8349,1.9309
11971,2.76
19186,2.6023
18305,7.3023
8570,7.3151
13754,7.5822
3141,2.7361
3109,6.0532
13477,3.8558
3590,3.8583
18484,4.3693
16733,2.1154
9184,6.3002
20437,5.716
7987,3.07
12038,2.2241
13621,2.7473
19642,1.875
9122,3.3086
20570,3.2222
3494,2.7353
18066,10.6834
4503,1.9205
9648,2.9063
1430,4.6375
7437,3.3846
9034,2.9541
6064,6.1076
5578,2.3942
2993,3.6852
3351,3.3036
12329,1.6983
18203,3.5649
15757,4.445
9820,3.2865
8718,6.3974
12954,2.6016
2603,2.0156
17530,2.5673
1306,4.9167
15038,4.3977
13292,3.3036
15671,4.625
2150,2.3562
14215,4.0505
4704,3.9167
15824,2.7173
20001,2.2917
5866,4.0313
3047,1.6944
12177,4.0982
15847,4.5469
11950,3.9128
16827,2.9087
11785,5.4498
19400,3.0043
706,6.2579
14433,2.6403
12204,3.9443
8468,2.455
6837,3.2344
9484,2.8833
6086,3.2469
12116,5.252999999999999
5262,4.825
4599,1.3169
6241,3.2413
19671,4.1859
2857,4.2214
14157,2.7778
11384,6.8226
16136,6.1407
14892,3.3514
1572,4.6042
10858,3.375
2164,2.9081
15115,5.4903
15312,1.9386
12805,1.2917
14765,2.25
14044,2.1727
14548,5.9806
8834,3.1517
19562,2.3849
7152,3.1724
6880,3.0347
2588,1.725
11781,3.5288
2693,6.2558
19532,2.9783
10594,5.7115
8273,2.875
17300,2.6397
7314,1.7562
1811,3.2674
19622,4.0
8937,4.793
7506,3.055
5399,3.2308
2054,2.1563
16617,2.7344
18044,4.4063
19704,3.3793
18945,4.4882
18930,4.6761
14843,3.6875
3772,5.1496
7650,3.9227
12010,3.4459
16770,3.449
17169,7.652
99,2.6104
17084,2.8258
3460,4.0556
734,4.2386
11616,3.6217
20237,3.5893
4251,2.9760000000000004
7851,3.274
2113,1.4107
7683,4.3
18357,9.3586
12662,3.025
3618,5.5124
4268,1.5328
1846,4.1212
2532,2.1705
12596,2.3542
5599,3.1613
8418,2.8304
17094,4.5556
5158,1.615
8920,2.2917
10473,6.1785
5053,1.6187
7535,1.6437
11129,3.3393
17999,5.0385
2001,1.2375
10069,3.7841
18921,5.3288
10349,7.5488
7377,2.1429
18543,3.2404
4188,3.0919
12683,1.9167
9437,1.5
18492,3.2019
12857,2.3958
17683,4.1444
19961,2.6098
2078,2.2029
15670,2.7717
1831,4.0804
9918,3.7045
18941,4.3586
6433,3.94
3819,2.4375
20140,5.3582
15500,7.0423
16880,6.1323
7665,4.125
11271,3.2857
5977,3.0735
18129,8.1078
52,1.1108
10958,3.6953
11273,4.1818
1496,6.3809
6994,4.0536
19140,4.1964
1208,3.3929
12,3.075
9695,2.8542
17357,4.6648
9125,4.0147
9871,3.8015
5358,3.6953
3087,3.4792
10820,3.4417
14094,1.4375
9840,2.4922
5568,4.317
12794,1.6607
2013,2.4167
6330,4.9932
18242,3.725
476,2.4167
11447,2.8061
15032,4.0658
10709,2.7601
7146,2.75
2808,2.2727
6585,9.2463
8023,5.0719
8226,1.9872
5409,4.2411
5389,3.4058
13766,3.0625
11334,6.6355
7031,2.9821
12696,2.2452
15701,4.4375
7871,4.9107
16452,2.1979
2822,1.3587
19174,6.8586
2036,4.7463
19570,1.8466
15379,2.3214
1186,1.3611
13116,3.8897
14839,1.7802
11083,4.7946
19623,1.7188
5287,4.7009
5805,1.5417
8484,3.0139
12969,4.6923
6013,2.2258
2625,3.9659
16499,3.8534
8428,2.6667
6022,1.9029
8119,2.1985
7922,3.5268
131,11.6017
1835,2.9219
2075,1.575
12820,2.3438
1047,3.175
14033,2.6818
5851,3.4
11883,1.6389
10153,6.9399
3802,2.773
17473,5.5954
3675,3.6845
15896,1.1125
10003,3.9185
11821,2.4278
17811,3.7153
14335,1.815
6930,2.9321
6202,3.8837
19870,2.9844
11211,2.9479
20186,2.25
10560,5.5584
2216,6.8645
16790,5.2573
711,2.6563
17262,4.1062
3621,3.5082
875,4.6978
17981,3.5652
936,5.0838
2136,3.7578
13086,5.0917
5997,2.9063
15213,5.2463
11735,2.4273
5971,3.5192
666,4.4659
3386,3.1523
6924,3.7986
16544,2.2254
10472,9.8321
8158,4.2143
3743,2.3333
4821,1.9336
2823,5.5261
16799,4.425
10264,5.5918
3011,3.5
5770,3.0114
7365,3.1875
19638,2.1875
14816,5.1386
5858,3.1406
4688,3.5719
5515,3.9727
18118,6.3197
5025,3.7167
18933,6.5891
2689,1.5217
7104,4.3831
5439,6.0804
19342,3.4013
5966,3.6201
15605,6.1481
13821,5.4201
15616,4.3472
7494,2.2411
8010,4.8516
14650,2.8621
7383,1.1635
4132,3.25
2904,1.7321
18931,2.3929
3978,5.5191
14957,6.1768
346,2.5625
1339,3.0042
17581,5.2769
6636,7.3715
10838,4.2071
6750,5.5924
18680,3.1563
5827,4.375
12185,3.2481
141,7.0549
13140,3.0833
17299,2.0625
15659,1.724
13176,6.1287
8913,2.75
2836,4.3906
10960,3.8056
16542,4.4766
11365,3.7162
1040,2.8125
8722,5.7654
18377,8.3837
20481,3.7188
17463,3.75
11050,3.6827
1412,4.725
10321,6.1504
7081,4.9191
15718,1.3062
19046,5.0862
8997,5.0407
9045,4.025
1299,2.8466
1881,4.0417
9354,10.6272
5801,2.4421
15624,2.5875
9338,4.4375
16872,5.8783
16224,3.4625
2248,3.4542
1109,2.3079
19229,2.825
2924,1.8801
8055,3.8819
3479,6.4171
10456,5.6197
5728,12.1579
53,1.2475
10259,4.6806
18920,4.6406
2346,4.4934
7479,3.0167
10452,5.0877
15003,3.5192
4804,3.3636
15309,2.4583
7419,2.3221
16744,4.7639
4144,4.0417
16291,2.1991
11114,3.9286
13798,1.6047
6478,3.8304
18378,8.0595
3005,2.5804
2384,2.3618
8437,4.4861
5390,2.9344
18917,2.6466
6721,4.9167
628,5.5461
796,3.7614
16459,3.9607
3030,1.9718
11773,2.108
9173,5.0151
8459,3.9485
6539,3.0
3161,1.7656
13469,3.2879
10107,4.0
17228,6.0597
2369,2.6458
6272,3.83
19425,3.4632
8611,5.542999999999999
17761,4.2098
172,2.2303
17419,2.4583
20189,4.0905
10106,3.0588
20375,8.4443
14426,2.5568
15848,4.2672
16436,2.0694
14168,2.3015
13509,2.125
6307,4.9271
17283,4.9044
8817,10.1357
20135,3.9464
12550,4.1467
5266,8.8619
6790,3.1211
1155,3.0446
1145,2.8871
20179,2.9821
16141,2.8553
2682,1.9464
6995,3.117
144,3.0812
2126,2.1461
16655,2.8009
9178,3.9118
16266,2.5234
8795,11.6648
7928,6.0
7989,3.6719
16670,5.0267
18886,2.9432
6011,1.9766
11134,4.275
19151,1.6033
8619,6.7613
12304,3.4167
17430,1.975
9228,2.6012
13286,4.7176
17866,3.2617
10687,5.5342
15042,4.7943
12243,1.4366
19089,4.7
12796,1.4397
11274,3.1049
2172,2.7857
19307,3.9917
5143,1.9348
3172,3.0375
16796,4.3039
70,1.7719
4069,6.7082
434,3.556
16049,3.9758
5836,3.0431
11774,2.3611
6945,3.5757
8818,6.8870000000000005
17766,2.5769
3472,9.2873
13914,2.2466
14398,2.2042
7900,5.93
1105,2.2419
16554,2.2391
4016,6.7694
8988,5.3194
6778,4.2944
19989,1.0962
14758,2.0159
9969,3.1312
14009,6.1309
11727,3.0057
19527,2.7917
3004,3.9054
15807,3.9079
1502,4.7188
11494,5.8623
13191,4.5185
15465,3.3444
17269,3.0938
17561,2.1149
2214,8.9669
14562,3.4318
16359,1.886
11720,3.1193
7832,2.7339
7049,3.1979
13461,4.1632
2300,3.567
6092,3.1133
7292,1.6685
14523,2.8588
19658,3.4821
5991,4.1739
5268,7.3031
1812,2.6399
17287,5.0
6195,2.4167
4972,2.125
