,Latitude,Longitude
14728,32.8,-117.02
11946,33.93,-117.43
8644,33.87,-118.4
11943,33.95,-117.43
5496,34.0,-118.41
6550,34.04,-118.02
16904,37.58,-122.35
6504,34.08,-118.06
7574,33.89,-118.21
6424,34.14,-118.0
11715,39.18,-120.12
9216,37.11,-120.25
19372,37.82,-120.79
7712,33.96,-118.15
13393,34.03,-117.59
10982,33.75,-117.83
9522,39.14,-123.21
14476,32.86,-117.21
13811,34.89,-117.01
13317,34.07,-117.64
13692,34.13,-117.24
11281,33.79,-117.95
18428,37.26,-121.87
1336,37.99,-121.88
12993,38.69,-121.25
10315,33.85,-117.82
7572,33.89,-118.21
19480,37.66,-120.97
15495,33.11,-117.18
3700,34.19,-118.36
11722,39.24,-120.07
12137,33.9,-117.19
3872,34.21,-118.54
9474,39.42,-123.32
5451,34.01,-118.46
13829,34.53,-117.26
13827,34.48,-117.2
11878,33.99,-117.38
13199,34.06,-117.69
4887,34.02,-118.26
10755,33.61,-117.89
4269,34.1,-118.31
4255,34.1,-118.35
14690,32.8,-117.09
7673,33.93,-118.08
5446,34.0,-118.44
2975,35.32,-119.08
15199,32.9,-117.1
20042,36.06,-119.0
8172,33.8,-118.12
11461,33.68,-117.99
2460,36.44,-119.77
1174,39.53,-121.65
15035,32.79,-117.0
16132,37.78,-122.48
1524,37.91,-122.09
15135,32.85,-116.92
8981,34.0,-118.42
2618,40.93,-124.11
17935,37.35,-121.95
1497,37.95,-122.0
17546,37.34,-121.87
1912,39.01,-120.16
15689,37.79,-122.43
2536,39.45,-121.94
20391,34.22,-118.89
6325,34.0,-117.95
6139,34.07,-117.96
17331,34.59,-120.08
8297,33.76,-118.14
9942,38.17,-122.23
5026,33.99,-118.33
7629,33.84,-118.28
610,37.69,-122.09
840,37.6,-122.06
3770,34.16,-118.43
11286,33.79,-117.95
10154,33.88,-117.9
14994,32.72,-117.04
7022,33.98,-118.09
13601,34.16,-117.25
954,37.64,-121.92
633,37.72,-122.17
16676,35.14,-120.68
7140,34.02,-118.12
6157,34.08,-117.96
16773,37.69,-122.48
11224,33.81,-117.94
15281,33.06,-117.3
16809,37.66,-122.41
14885,32.63,-117.08
8871,34.06,-118.41
9495,39.34,-123.81
7439,33.95,-118.19
11992,33.97,-117.51
11880,33.98,-117.39
11537,33.76,-118.0
6010,34.06,-117.76
14750,32.57,-117.06
20601,39.13,-121.57
14557,32.96,-117.21
19830,36.55,-119.38
1674,38.04,-122.27
10964,33.78,-117.88
6033,34.08,-117.73
18099,37.32,-122.04
14026,32.76,-117.15
7719,33.93,-118.11
19951,36.22,-119.35
17681,37.29,-121.87
10482,33.58,-117.69
19401,37.73,-120.95
12642,38.54,-121.46
3222,36.32,-119.66
4368,34.11,-118.27
8221,33.79,-118.22
6496,34.08,-118.0
15030,32.78,-117.02
3852,34.17,-118.44
5911,34.28,-118.43
8944,34.01,-118.47
18658,36.98,-121.94
5011,34.01,-118.33
18121,37.31,-122.01
14060,32.75,-117.12
2631,40.69,-124.27
19844,36.42,-119.09
15330,33.23,-117.32
7079,33.94,-118.0
5075,33.98,-118.31
8682,33.87,-118.34
2979,35.33,-119.06
7946,33.86,-118.14
3524,34.28,-118.52
9250,36.96,-120.1
17772,37.36,-121.85
10949,33.75,-117.87
6253,34.03,-117.96
12421,33.72,-116.23
19889,36.31,-119.16
9332,38.01,-122.64
5488,33.99,-118.45
1580,37.87,-122.02
1903,38.91,-119.92
12562,38.54,-121.42
6179,34.08,-117.92
14629,32.78,-117.18
11768,38.73,-121.3
17064,37.49,-122.21
3437,34.26,-118.42
6134,34.07,-118.0
700,37.69,-122.03
1528,37.89,-122.07
939,37.53,-122.04
14342,32.74,-117.17
3282,39.09,-122.79
8151,33.81,-118.1
2687,32.98,-115.55
9212,37.04,-120.35
17774,37.36,-121.85
5368,34.05,-118.4
6422,34.13,-118.0
17996,37.29,-121.98
16580,37.75,-121.43
208,37.79,-122.23
4111,34.13,-118.4
7027,33.96,-118.09
6503,34.08,-118.05
17918,37.35,-121.98
1702,37.97,-122.3
1869,38.95,-119.95
13160,36.84,-121.4
2786,37.25,-118.45
7663,33.83,-118.22
5224,33.95,-118.25
5301,34.06,-118.45
2970,35.35,-119.08
18479,37.13,-121.67
4004,34.15,-118.61
16558,37.83,-121.28
10653,33.57,-117.73
11061,33.78,-117.87
7967,33.86,-118.19
11317,33.77,-117.97
7347,33.98,-118.16
1993,36.73,-119.81
12157,33.67,-117.07
15972,37.71,-122.41
6319,34.0,-117.97
2031,36.72,-119.75
1018,37.67,-121.79
13541,34.14,-117.31
4869,34.03,-118.28
17023,37.52,-122.32
17570,37.32,-121.94
19790,40.88,-123.53
2014,36.72,-119.79
15499,33.1,-117.25
4471,34.09,-118.17
11042,33.81,-117.82
2167,36.78,-119.83
7859,33.89,-118.13
10179,33.86,-117.96
11854,39.83,-120.46
4627,34.07,-118.31
3825,34.2,-118.45
18406,37.28,-121.83
19118,38.23,-122.65
853,37.59,-122.03
4247,34.13,-118.34
14311,32.71,-117.14
14717,32.79,-117.06
13736,34.04,-117.2
9640,37.07,-120.85
3785,34.16,-118.38
2436,36.58,-119.6
11340,33.75,-117.93
5068,33.98,-118.3
5013,34.01,-118.33
19300,38.39,-122.83
9438,37.43,-119.98
18028,37.24,-121.94
16984,37.56,-122.3
20462,34.28,-118.76
8572,33.9,-118.41
791,37.64,-122.08
17936,37.35,-121.95
19897,36.31,-119.22
15720,37.78,-122.45
5501,33.99,-118.43
18298,37.4,-122.12
4665,34.05,-118.3
300,37.76,-122.18
16144,37.78,-122.47
8483,33.92,-118.29
6079,34.09,-117.85
4394,34.08,-118.28
5493,33.97,-118.46
20,37.85,-122.27
18643,36.98,-121.99
10181,33.86,-117.95
7018,33.97,-118.09
15324,33.19,-117.35
18971,38.26,-122.02
16963,37.54,-122.31
2698,32.82,-115.38
9282,38.1,-122.58
20384,34.18,-118.94
13147,38.1,-121.7
5648,33.74,-118.29
11976,33.99,-117.44
8688,33.87,-118.34
6412,34.12,-118.02
13447,34.11,-117.41
4562,34.06,-118.26
10714,33.66,-117.84
16650,35.27,-120.63
16764,37.7,-122.49
3328,38.88,-122.72
5237,33.94,-118.24
11678,33.85,-117.99
14862,32.65,-117.09
11885,33.98,-117.37
2954,35.35,-119.01
15561,33.13,-117.03
15174,33.03,-117.07
14219,32.67,-117.05
12089,33.87,-117.33
14771,32.57,-117.08
10185,33.87,-117.95
15289,33.13,-117.29
19518,37.64,-121.01
4723,34.05,-118.37
609,37.68,-122.08
15314,33.19,-117.38
1844,37.91,-122.28
18116,37.3,-122.02
7368,33.97,-118.21
879,37.56,-122.01
3865,34.17,-118.45
5528,33.96,-118.4
10275,33.86,-117.87
2769,33.32,-115.98
424,37.88,-122.26
11205,33.83,-117.91
15024,32.76,-117.01
16041,37.72,-122.47
10290,33.88,-117.82
10116,33.94,-117.93
7308,33.99,-118.19
14399,32.75,-117.25
7277,33.99,-118.25
13527,34.17,-117.3
16209,37.94,-121.3
13585,34.12,-117.3
13764,34.06,-117.13
4362,34.08,-118.37
8080,33.82,-118.19
6914,33.94,-117.98
7888,33.88,-118.06
15287,33.12,-117.32
5556,33.96,-118.41
15041,32.78,-116.96
15634,37.8,-122.41
18415,37.27,-121.84
8074,33.82,-118.18
15340,33.19,-117.29
8825,34.09,-118.36
10830,33.66,-117.94
18276,37.34,-122.07
8499,33.89,-118.29
3399,34.26,-118.32
14031,32.74,-117.15
16071,37.75,-122.49
11120,33.85,-117.86
15711,37.79,-122.44
10626,33.71,-117.77
16786,37.67,-122.47
8355,33.95,-118.34
3915,34.19,-118.52
16609,35.74,-120.47
10336,33.81,-117.76
19267,38.44,-122.74
3778,34.17,-118.4
17107,37.44,-122.2
3008,35.28,-119.01
17216,34.43,-119.71
11189,33.82,-117.92
5865,34.18,-118.34
6221,34.06,-117.92
13021,38.71,-121.23
13750,34.05,-117.14
16171,37.79,-122.5
2336,36.83,-119.67
16545,37.81,-121.24
19838,36.53,-119.29
17457,34.68,-120.44
3257,35.91,-120.0
17521,37.33,-121.92
15329,33.23,-117.3
13234,34.14,-117.66
15164,32.95,-117.02
1448,37.98,-122.01
15988,37.76,-122.47
5052,34.01,-118.34
3293,38.99,-122.7
19230,38.47,-122.66
3074,35.77,-119.24
18494,37.02,-121.57
1931,38.58,-121.0
8702,33.86,-118.35
8935,33.99,-118.5
13434,34.1,-117.43
6050,34.03,-117.74
2263,36.78,-119.81
10489,33.49,-117.67
16451,38.13,-121.28
16000,37.74,-122.47
4443,34.09,-118.21
16085,37.73,-122.49
17361,34.87,-120.41
12151,33.69,-117.19
16540,37.79,-121.22
15966,37.71,-122.45
17810,37.4,-121.86
18380,37.21,-121.86
2128,36.8,-119.72
5930,34.11,-117.79
7208,34.01,-118.18
11897,33.96,-117.37
16896,37.58,-122.36
2318,36.83,-119.7
3009,35.24,-118.99
833,37.6,-122.02
4100,34.14,-118.37
3149,35.14,-118.48
4749,34.05,-118.34
3906,34.19,-118.5
15150,32.92,-116.84
2634,40.62,-124.13
15530,33.15,-117.1
20108,37.86,-120.35
12816,38.63,-121.5
15731,37.78,-122.44
2761,33.33,-116.05
19127,38.25,-122.67
20560,38.67,-121.78
15596,32.69,-116.58
17235,34.47,-119.67
15016,32.77,-117.03
12505,38.56,-121.44
19321,38.54,-123.02
9460,39.45,-123.64
11486,33.72,-117.99
19236,38.47,-122.65
3213,36.34,-119.65
14013,32.74,-117.18
14972,32.73,-117.0
3327,38.89,-122.83
14392,32.75,-117.24
1814,37.91,-122.31
10392,33.57,-117.66
19764,40.07,-122.14
4585,34.06,-118.27
15935,37.73,-122.41
3733,34.19,-118.41
14225,32.69,-117.05
5581,33.83,-118.31
2274,36.81,-119.79
10598,33.69,-117.8
3455,34.3,-118.41
8928,34.0,-118.49
14,37.85,-122.26
12880,38.64,-121.39
12988,38.69,-121.27
19516,37.64,-121.01
2838,35.39,-119.0
1091,39.71,-121.81
14995,32.73,-117.04
14590,32.83,-117.17
17265,34.35,-119.73
11048,33.81,-117.82
10815,33.63,-117.95
1592,37.9,-122.1
4389,34.07,-118.26
6048,34.02,-117.74
8905,34.03,-118.47
18359,37.35,-122.09
16756,37.7,-122.48
3242,36.11,-119.58
5637,33.75,-118.3
5489,33.99,-118.45
4901,34.01,-118.25
549,37.77,-122.25
17751,37.33,-121.84
19437,37.69,-121.01
16362,38.0,-121.3
1481,37.96,-122.04
3477,34.3,-118.51
16555,37.81,-121.31
17179,37.52,-122.44
8689,33.87,-118.33
9889,38.3,-122.3
7325,33.99,-118.18
970,37.67,-121.89
11283,33.79,-117.96
10776,33.65,-117.9
15741,37.78,-122.42
949,37.72,-121.93
15873,37.76,-122.41
11152,33.84,-117.97
18863,38.11,-122.21
9113,34.56,-118.21
5260,34.05,-118.5
16657,35.27,-120.66
14775,32.58,-117.08
1772,37.95,-122.36
7090,33.92,-118.01
6842,34.06,-118.13
13882,34.43,-117.26
11161,33.83,-118.01
10425,33.47,-117.63
7407,33.96,-118.22
15084,32.8,-116.96
8446,33.9,-118.37
16237,37.98,-121.29
6939,33.99,-118.1
16597,35.69,-120.9
18951,38.25,-122.05
18733,40.53,-122.39
1555,37.81,-121.98
6534,34.05,-118.04
17274,34.41,-119.7
6593,34.17,-118.18
14926,32.67,-117.01
19190,38.44,-122.68
522,37.76,-122.23
17922,37.35,-121.98
3003,35.31,-119.01
20250,34.24,-119.18
10770,33.66,-117.9
20482,34.28,-118.72
14312,32.7,-117.14
4201,34.11,-118.24
18695,40.58,-122.39
8929,34.01,-118.48
16268,37.96,-121.24
2520,39.75,-122.23
1193,39.39,-121.59
11527,33.77,-118.08
4867,34.04,-118.28
4893,34.02,-118.25
9589,37.34,-120.47
18795,41.06,-122.34
5941,34.14,-117.89
14314,32.7,-117.14
7798,33.9,-118.08
13099,38.47,-121.38
16060,37.76,-122.49
11748,38.82,-121.14
145,37.81,-122.21
12427,33.66,-116.21
3272,39.06,-122.91
13987,34.88,-117.13
12538,38.56,-121.49
13028,38.67,-121.21
15441,33.19,-117.22
6785,34.1,-118.17
13281,34.08,-117.68
76,37.81,-122.28
17206,34.43,-119.72
7499,33.92,-118.25
9886,38.3,-122.29
14275,32.7,-117.13
18209,37.4,-122.06
12229,33.75,-116.95
1142,39.68,-121.6
17588,37.3,-121.92
15585,33.09,-116.58
5200,33.94,-118.28
20285,34.17,-119.17
11399,33.72,-117.96
13078,38.56,-121.34
17122,37.47,-122.13
14187,32.71,-117.06
14442,32.8,-117.25
3893,34.21,-118.56
15231,33.02,-117.18
9424,37.91,-122.69
17780,37.38,-121.84
13832,34.51,-117.21
2341,36.81,-119.68
11536,33.77,-118.09
9961,38.33,-122.26
16039,37.71,-122.47
16517,37.8,-121.21
20392,34.23,-118.87
3574,34.24,-118.52
2465,36.51,-119.81
7178,34.05,-118.18
4795,34.03,-118.35
7968,33.86,-118.2
5993,34.09,-117.72
14068,32.76,-117.12
18712,40.61,-122.45
17000,37.56,-122.26
3688,34.22,-118.38
18743,40.57,-122.33
15353,33.25,-117.31
17422,34.64,-120.45
15570,32.99,-116.89
5934,34.13,-117.84
1245,39.22,-122.04
2386,37.1,-119.49
18560,36.87,-122.05
11814,38.95,-121.11
18906,38.15,-122.26
12334,33.98,-116.5
16292,37.96,-121.24
4241,34.11,-118.32
1779,37.94,-122.35
19859,36.34,-119.29
19723,38.85,-121.67
3441,34.26,-118.4
5626,33.78,-118.28
20203,34.25,-119.2
10549,33.7,-117.77
20254,34.22,-119.18
461,37.87,-122.26
12533,38.57,-121.5
4679,34.07,-118.34
2636,40.59,-124.15
7046,33.95,-118.04
7332,33.97,-118.18
6382,34.16,-118.04
13027,38.67,-121.22
2381,36.69,-119.47
12585,38.53,-121.5
8726,33.83,-118.37
4115,34.14,-118.42
20204,34.25,-119.2
4165,34.11,-118.2
16761,37.67,-122.49
7432,33.94,-118.2
128,37.83,-122.21
997,37.7,-121.8
13010,38.72,-121.25
7006,33.98,-118.07
20333,34.23,-118.99
2110,36.75,-119.75
13328,34.05,-117.66
12492,38.57,-121.48
3844,34.18,-118.45
1781,37.94,-122.36
10111,33.94,-117.94
17011,37.53,-122.28
1742,37.96,-122.35
18669,36.98,-121.91
5605,33.79,-118.29
6015,34.07,-117.79
3831,34.2,-118.43
220,37.8,-122.21
17749,37.34,-121.84
10538,33.48,-117.7
5065,33.99,-118.29
14019,32.74,-117.16
12393,33.68,-116.42
5307,34.05,-118.44
15793,37.76,-122.42
16623,35.36,-120.83
16471,38.13,-121.25
19874,36.34,-119.31
6418,34.15,-118.0
11049,33.79,-117.85
12111,34.02,-117.34
7361,33.97,-118.18
20577,38.89,-121.94
13935,34.24,-117.3
7364,33.97,-118.2
1582,37.86,-122.0
5348,34.05,-118.42
13424,34.15,-117.4
20248,34.25,-119.23
15562,33.13,-116.97
1070,39.75,-121.84
3498,34.27,-118.45
1223,38.19,-120.67
7741,33.95,-118.15
17518,37.34,-121.91
5480,33.99,-118.45
9639,37.08,-120.85
10437,33.42,-117.62
7994,33.85,-118.15
14547,32.94,-117.25
4888,34.02,-118.26
19242,38.52,-122.78
1637,37.9,-122.2
466,37.87,-122.28
11027,33.8,-117.83
10864,33.71,-117.88
6440,34.1,-118.03
674,37.68,-122.16
6561,34.21,-118.13
8449,33.91,-118.35
6493,34.08,-118.02
19041,38.36,-121.82
11270,33.78,-117.99
9061,34.68,-118.16
9419,37.88,-122.52
16510,37.73,-121.16
18385,37.2,-121.83
18943,38.28,-122.04
14007,32.75,-117.18
20425,34.17,-118.75
4943,34.02,-118.28
16428,38.16,-121.32
12624,38.49,-121.52
20085,38.01,-120.29
10487,33.49,-117.68
16319,37.99,-121.33
10054,39.27,-121.02
12631,38.49,-121.5
2894,35.37,-118.99
18996,38.37,-121.92
19288,38.41,-122.75
6679,34.16,-118.08
5672,33.69,-118.33
7088,33.93,-118.0
8403,33.94,-118.37
9215,37.11,-120.27
235,37.79,-122.2
2589,40.88,-124.1
17085,37.47,-122.21
4744,34.05,-118.36
13627,34.1,-117.27
1920,38.83,-120.87
18472,37.12,-121.63
8767,33.81,-118.39
4003,34.17,-118.61
1113,39.78,-121.59
648,37.72,-122.13
2903,35.39,-119.02
13307,34.08,-117.62
13966,34.3,-116.99
11418,33.7,-117.96
8956,34.01,-118.38
20276,34.19,-119.21
1221,38.28,-120.65
12291,33.93,-116.97
592,37.71,-122.1
10308,33.9,-117.8
16737,37.7,-122.41
9147,34.52,-118.5
14576,32.83,-117.2
16253,37.96,-121.27
9432,38.08,-122.81
270,37.78,-122.18
109,37.82,-122.25
2478,36.21,-120.1
17738,37.31,-121.78
4153,34.11,-118.2
1063,39.74,-121.87
10210,33.88,-117.92
18811,40.92,-121.63
11458,33.68,-117.99
2118,36.75,-119.72
4794,34.02,-118.34
6211,34.07,-117.89
12136,33.89,-117.13
11716,39.19,-120.1
4053,34.15,-118.43
9993,39.03,-121.12
9544,37.38,-120.72
6223,34.06,-117.93
15901,37.74,-122.41
5716,34.2,-118.23
17222,34.44,-119.71
6169,34.09,-117.93
13177,33.97,-117.78
19263,38.44,-122.72
6979,33.97,-118.02
3748,34.19,-118.38
10429,33.42,-117.65
15635,37.8,-122.41
14333,32.73,-117.16
13040,38.68,-121.16
10715,33.65,-117.84
11168,33.82,-117.99
12928,38.65,-121.3
16252,37.96,-121.27
6851,34.07,-118.15
7793,33.89,-118.08
2656,40.28,-124.25
12272,33.99,-116.99
512,37.82,-122.23
18072,37.28,-122.0
8100,33.8,-118.21
12697,38.6,-121.42
20227,34.31,-119.29
3454,34.32,-118.41
11111,33.84,-117.9
3954,34.2,-118.65
4299,34.09,-118.29
2377,36.7,-119.54
10240,33.89,-117.88
6597,34.18,-118.16
15412,33.25,-117.25
10204,33.87,-117.93
18292,37.4,-122.11
524,37.77,-122.23
5000,33.99,-118.28
20409,34.2,-118.86
15323,33.21,-117.34
10939,33.73,-117.89
9349,37.97,-122.56
4984,34.0,-118.3
7750,33.92,-118.15
15968,37.71,-122.4
9174,34.39,-118.52
15419,33.22,-117.25
19446,37.69,-121.03
18636,37.03,-122.01
1123,39.76,-121.58
4831,34.04,-118.31
3654,34.21,-118.43
6577,34.22,-118.21
1698,37.98,-122.29
17945,37.33,-121.95
1748,37.96,-122.32
1500,37.94,-122.04
12512,38.55,-121.45
6704,34.14,-118.13
14380,32.74,-117.25
5394,34.03,-118.38
13732,34.05,-117.19
9919,38.33,-122.32
6055,33.99,-117.86
16427,38.15,-121.36
55,37.82,-122.28
11023,33.8,-117.82
5738,34.16,-118.24
10697,33.61,-117.75
3478,34.28,-118.51
4386,34.08,-118.26
18760,40.6,-122.25
10861,33.7,-117.87
10727,33.64,-117.81
12811,38.65,-121.52
13615,34.13,-117.26
7788,33.89,-118.06
10788,33.64,-117.91
2217,36.83,-119.83
8768,33.81,-118.38
4618,34.07,-118.3
4099,34.14,-118.37
20602,39.13,-121.56
1317,37.99,-121.8
1750,37.95,-122.32
9611,37.29,-120.49
15344,33.21,-117.35
1081,39.73,-121.84
17313,34.75,-120.18
10738,33.6,-117.91
3858,34.17,-118.43
19832,36.54,-119.38
5152,33.95,-118.26
13250,34.11,-117.63
3227,36.32,-119.64
1974,38.61,-120.66
3093,35.61,-118.48
3742,34.19,-118.39
18151,37.34,-122.04
7817,33.89,-118.11
6107,34.11,-117.9
14210,32.68,-117.07
2901,35.38,-119.02
10000,39.02,-121.08
18668,36.99,-121.91
3999,34.17,-118.62
11935,33.94,-117.4
14648,32.77,-117.19
18000,37.28,-121.98
15816,37.76,-122.42
14339,32.73,-117.17
8705,33.84,-118.34
18022,37.25,-121.96
2885,35.38,-118.98
10896,33.73,-117.85
14705,32.81,-117.06
16351,38.02,-121.36
11344,33.75,-117.92
16450,38.14,-121.28
2349,36.8,-119.67
12349,33.8,-116.48
8385,33.98,-118.36
8598,33.88,-118.36
4809,34.03,-118.34
9578,37.26,-120.49
19510,37.63,-121.02
9290,38.01,-122.53
12681,38.55,-121.39
1332,38.0,-121.88
4976,34.0,-118.28
2578,40.86,-124.06
3699,34.2,-118.37
17722,37.33,-121.79
20092,38.03,-120.19
15095,32.81,-116.95
3346,41.12,-120.96
10236,33.87,-117.92
9480,39.4,-123.36
1752,37.96,-122.34
584,37.71,-122.08
9673,37.7,-118.45
16806,37.66,-122.41
9067,34.71,-118.16
6058,34.01,-117.83
6865,34.06,-118.12
4504,34.05,-118.2
9972,38.51,-122.45
19521,37.64,-120.99
7094,33.91,-118.0
1283,38.02,-121.82
7343,33.96,-118.14
18294,37.39,-122.1
11532,33.77,-118.09
13806,34.9,-117.01
20005,36.13,-119.13
15648,37.79,-122.41
19328,38.48,-122.87
19922,36.32,-119.35
2440,36.57,-119.6
1124,39.76,-121.58
15599,32.64,-116.2
5014,34.0,-118.32
16122,37.78,-122.46
4877,34.02,-118.25
1177,39.5,-121.54
2205,36.82,-119.85
15591,33.36,-116.34
14973,32.72,-117.0
13284,34.07,-117.68
7021,33.98,-118.1
7071,33.94,-118.02
15875,37.75,-122.41
11968,34.0,-117.41
19450,37.68,-121.03
18356,37.38,-122.14
9587,37.34,-120.5
10671,33.62,-117.85
19370,38.33,-123.0
3274,39.05,-122.91
11254,33.81,-117.99
11213,33.81,-117.91
9813,36.61,-121.92
8488,33.9,-118.31
978,37.57,-121.87
546,37.77,-122.27
12523,38.56,-121.47
19594,37.6,-120.86
17373,34.96,-120.43
19250,38.48,-122.74
16212,37.96,-121.32
13908,34.09,-116.4
20507,38.59,-121.52
12919,38.66,-121.31
6737,34.13,-118.08
13041,38.66,-121.13
92,37.8,-122.28
4812,34.02,-118.37
1854,41.78,-124.19
19535,37.65,-120.94
2645,40.57,-124.14
13729,34.05,-117.17
12516,38.56,-121.47
6603,34.19,-118.16
11383,33.67,-117.95
20116,37.95,-120.42
4701,34.07,-118.34
15984,37.76,-122.47
5505,33.99,-118.42
2583,40.87,-124.09
19560,37.61,-120.99
15130,32.86,-116.91
16326,37.99,-121.36
16516,37.81,-121.21
15922,37.73,-122.43
7886,33.88,-118.04
1100,39.88,-121.75
2548,40.79,-124.18
13973,34.24,-116.82
9275,38.11,-122.57
18092,37.31,-122.08
16275,37.93,-121.25
13218,34.0,-117.68
15690,37.79,-122.44
12651,38.52,-121.44
17266,34.36,-119.71
20550,38.69,-121.79
17977,37.31,-121.97
8998,34.0,-118.34
6331,33.99,-117.95
2613,40.99,-124.08
12728,38.6,-121.36
4197,34.12,-118.25
7664,33.83,-118.21
3476,34.32,-118.52
9703,36.65,-121.63
20489,34.27,-118.68
3567,34.23,-118.59
887,37.55,-121.99
14615,32.8,-117.16
12900,38.63,-121.33
6623,34.18,-118.14
9334,38.01,-122.68
10767,33.63,-117.9
14594,32.83,-117.18
15006,32.77,-117.03
13543,34.15,-117.31
205,37.79,-122.23
16522,37.81,-121.21
19847,36.45,-119.23
4192,34.12,-118.23
20238,34.27,-119.28
5802,34.14,-118.25
11819,39.0,-121.1
13212,34.04,-117.71
12704,38.58,-121.41
16989,37.54,-122.26
5497,34.0,-118.41
14867,32.64,-117.09
10047,39.2,-120.99
3348,40.98,-120.38
12594,38.53,-121.49
7674,33.92,-118.09
604,37.69,-122.08
14696,32.79,-117.09
4277,34.09,-118.31
3504,34.26,-118.45
7829,33.91,-118.15
3671,34.21,-118.41
13044,38.47,-121.13
17748,37.29,-121.75
18142,37.34,-122.05
12309,33.48,-116.89
2393,37.13,-118.94
13761,34.01,-117.09
4286,34.1,-118.32
12381,33.78,-116.47
15726,37.78,-122.45
2137,36.81,-119.72
10221,33.88,-117.89
16887,37.57,-122.39
9897,38.29,-122.27
18347,37.42,-122.16
2200,36.83,-119.85
2770,33.36,-115.91
19062,38.3,-122.47
2147,36.78,-119.77
17753,37.35,-121.82
5854,34.17,-118.33
1836,37.9,-122.3
5818,34.13,-118.25
16647,35.27,-120.65
9188,34.24,-117.86
15854,37.73,-122.43
4070,34.14,-118.48
13977,34.07,-116.98
3907,34.19,-118.5
6998,33.95,-118.04
4668,34.05,-118.3
20080,38.02,-120.43
2045,36.73,-119.73
13910,34.1,-116.38
2890,35.39,-118.98
10963,33.77,-117.88
5450,34.0,-118.43
15204,32.91,-117.08
5246,34.12,-118.45
7162,34.04,-118.17
3303,38.96,-122.62
9068,34.71,-118.15
19233,38.47,-122.66
13423,34.14,-117.38
19938,36.28,-119.33
277,37.79,-122.19
16003,37.75,-122.45
5215,33.94,-118.25
19404,37.71,-120.98
3230,36.31,-119.61
11385,33.66,-117.95
12338,33.87,-116.54
20450,34.28,-118.91
14404,32.78,-117.25
804,37.65,-122.06
18544,36.97,-122.03
17441,34.66,-120.45
17640,37.27,-121.9
2242,36.83,-119.78
1539,37.88,-122.04
9814,36.62,-121.93
3672,34.21,-118.41
18701,40.57,-122.35
11639,33.83,-118.05
5944,34.13,-117.88
19814,36.56,-119.25
9170,34.53,-118.7
16802,37.66,-122.42
19615,37.56,-121.27
18277,37.35,-122.07
12556,38.55,-121.47
14811,32.69,-117.18
15563,33.13,-117.05
7597,33.89,-118.24
10897,33.73,-117.84
17284,34.41,-119.74
8206,33.79,-118.16
9521,39.13,-123.2
2133,36.8,-119.7
9808,36.6,-121.95
5458,34.0,-118.46
18293,37.39,-122.11
4432,34.08,-118.2
3055,35.6,-119.33
15260,33.03,-117.27
7955,33.88,-118.16
20372,34.17,-118.88
15436,33.21,-117.22
3553,34.22,-118.61
16378,38.02,-121.29
10837,33.68,-117.94
3633,34.23,-118.42
18280,37.34,-122.07
18589,37.08,-122.14
14808,32.69,-117.18
3468,34.31,-118.48
1834,37.91,-122.3
3408,34.26,-118.31
3686,34.21,-118.37
12474,38.58,-121.47
4086,34.16,-118.39
2306,36.83,-119.77
7003,33.98,-118.05
15664,37.8,-122.44
19422,37.7,-121.04
12639,38.53,-121.45
16276,37.93,-121.26
20639,39.37,-121.24
4613,34.07,-118.29
3597,34.25,-118.5
12953,38.7,-121.28
10635,33.71,-117.79
15129,32.86,-116.91
4178,34.09,-118.22
14643,32.78,-117.19
10780,33.64,-117.91
423,37.88,-122.26
19170,38.4,-122.62
20562,38.67,-121.77
3611,34.24,-118.43
10952,33.75,-117.87
17133,37.47,-122.15
9169,34.59,-118.61
4050,34.14,-118.56
7063,33.94,-118.03
11371,33.71,-117.98
15782,37.78,-122.4
6605,34.19,-118.17
5136,33.97,-118.26
4770,34.03,-118.35
299,37.76,-122.17
9967,38.51,-122.47
15452,33.16,-117.31
6459,34.1,-118.04
49,37.82,-122.27
8398,33.95,-118.36
4459,34.1,-118.18
20332,34.24,-119.05
10102,33.93,-117.97
20346,34.22,-119.06
6670,34.16,-118.11
13495,34.17,-117.35
17448,34.63,-120.47
12980,38.68,-121.31
9353,37.95,-122.56
784,37.64,-122.11
6787,34.09,-118.15
18341,37.43,-122.14
16751,37.71,-122.46
543,37.78,-122.28
17052,37.48,-122.25
18804,40.52,-121.92
16320,37.99,-121.34
6004,34.07,-117.77
3728,34.18,-118.43
10733,33.6,-117.86
14986,32.73,-117.03
12536,38.55,-121.51
3059,35.65,-119.77
6052,34.04,-117.76
20171,34.39,-119.3
11275,33.78,-117.97
10166,33.9,-117.93
9206,37.23,-119.91
10318,33.84,-117.81
12743,38.63,-121.36
18464,37.19,-121.74
2920,35.37,-119.02
19995,36.19,-119.35
20569,38.66,-121.76
7713,33.95,-118.15
18473,37.14,-121.69
15519,33.15,-117.09
20124,34.42,-118.75
10673,33.62,-117.85
10543,33.68,-117.7
18200,37.39,-122.01
10621,33.68,-117.83
19496,37.66,-121.0
16488,38.13,-121.19
3359,40.41,-120.64
2841,35.4,-118.98
1520,37.92,-122.08
3248,36.19,-119.82
12542,38.54,-121.49
